Product ID,SKU,Product Name,Brand,Category,Subcategory,Description,Original Price ($),Discount (%),Sale Price ($),Currency,Stock Quantity,Stock Status,Rating,Review Count,Weight (kg),Color,Size,Is Featured,Is New Arrival,Is Bestseller,Date Added,Tags,Image URL,Product URL
PROD-000449,TOY-00449-530,Melissa & Doug Collector's Action Figure,Melissa & Doug,Toys & Games,Building Toys,Collector's Action Figure by Melissa & Doug. High-quality retail product with excellent durability and performance. Perfect for everyday use.,194.06,30,135.84,USD,2840,In Stock,4.9,7769,18.47,Black,XL,No,Yes,Yes,2022-02-15,"toys & games, melissa & doug, action figure, collector's",https://images.retail-demo.com/toys-games/action-figure-2.jpg,https://retail-demo.com/products/prod-000449
PROD-000203,FOO-00203-885,Heinz Organic Almond Butter,Heinz,Food & Grocery,Health Foods,Organic Almond Butter by Heinz. High-quality retail product with excellent durability and performance. Perfect for everyday use.,46.27,20,37.02,USD,4104,In Stock,4.0,10303,10.65,Navy,S,No,No,No,2022-06-21,"food & grocery, heinz, almond butter, organic",https://images.retail-demo.com/food-grocery/almond-butter-3.jpg,https://retail-demo.com/products/prod-000203
PROD-000138,CLO-00138-331,Zara Slim Fit Sandals,Zara,Clothing & Apparel,Outerwear,Slim Fit Sandals by Zara. High-quality retail product with excellent durability and performance. Perfect for everyday use.,188.54,40,113.12,USD,4350,In Stock,3.5,836,5.9,White,One Size,No,No,No,2022-07-25,"clothing & apparel, zara, sandals, slim fit",https://images.retail-demo.com/clothing-apparel/sandals-2.jpg,https://retail-demo.com/products/prod-000138
PROD-000183,FOO-00183-291,Doritos Sugar-Free Whole Wheat Bread,Doritos,Food & Grocery,Pantry,Sugar-Free Whole Wheat Bread by Doritos. High-quality retail product with excellent durability and performance. Perfect for everyday use.,11.87,0,11.87,USD,4398,In Stock,4.2,13104,8.22,Beige,S,No,No,No,2024-12-16,"food & grocery, doritos, whole wheat bread, sugar-free",https://images.retail-demo.com/food-grocery/whole-wheat-bread-3.jpg,https://retail-demo.com/products/prod-000183
PROD-000315,BEA-00315-261,Benefit Volumizing Deodorant,Benefit,Beauty & Health,Skincare,Volumizing Deodorant by Benefit. High-quality retail product with excellent durability and performance. Perfect for everyday use.,94.19,50,47.09,USD,2,Low Stock,3.1,3924,24.92,Silver,One Size,No,No,No,2024-04-10,"beauty & health, benefit, deodorant, volumizing",https://images.retail-demo.com/beauty-health/deodorant-5.jpg,https://retail-demo.com/products/prod-000315
PROD-000357,BEA-00357-111,Paula's Choice Anti-Aging Dry Shampoo,Paula's Choice,Beauty & Health,Men's Grooming,Anti-Aging Dry Shampoo by Paula's Choice. High-quality retail product with excellent durability and performance. Perfect for everyday use.,131.11,5,124.55,USD,4934,In Stock,4.5,13922,19.46,Navy,XS,No,No,Yes,2022-03-26,"beauty & health, paula's choice, dry shampoo, anti-aging",https://images.retail-demo.com/beauty-health/dry-shampoo-3.jpg,https://retail-demo.com/products/prod-000357
PROD-000501,TOY-00501-835,Hasbro Interactive Coloring Book,Hasbro,Toys & Games,Outdoor Play,Interactive Coloring Book by Hasbro. High-quality retail product with excellent durability and performance. Perfect for everyday use.,191.81,0,191.81,USD,115,In Stock,4.9,1927,10.94,Multicolor,N/A,No,No,No,2022-08-31,"toys & games, hasbro, coloring book, interactive",https://images.retail-demo.com/toys-games/coloring-book-2.jpg,https://retail-demo.com/products/prod-000501
PROD-000370,SPO-00370-523,Callaway Lightweight Swim Goggles,Callaway,Sports & Outdoors,Water Sports,Lightweight Swim Goggles by Callaway. High-quality retail product with excellent durability and performance. Perfect for everyday use.,118.63,0,118.63,USD,2610,In Stock,4.5,12545,7.65,Orange,N/A,No,Yes,Yes,2023-01-20,"sports & outdoors, callaway, swim goggles, lightweight",https://images.retail-demo.com/sports-outdoors/swim-goggles-1.jpg,https://retail-demo.com/products/prod-000370
PROD-000573,AUT-00573-550,Michelin Heavy-Duty Car Floor Mats,Michelin,Automotive,Interior Accessories,Heavy-Duty Car Floor Mats by Michelin. High-quality retail product with excellent durability and performance. Perfect for everyday use.,36.89,0,36.89,USD,2380,In Stock,4.1,2338,15.82,Multicolor,11,No,Yes,No,2022-03-02,"automotive, michelin, car floor mats, heavy-duty",https://images.retail-demo.com/automotive/car-floor-mats-2.jpg,https://retail-demo.com/products/prod-000573
PROD-000422,SPO-00422-205,Garmin Ultra Pull-Up Bar,Garmin,Sports & Outdoors,Running,Ultra Pull-Up Bar by Garmin. High-quality retail product with excellent durability and performance. Perfect for everyday use.,138.84,50,69.42,USD,2121,In Stock,3.2,7239,1.92,Pink,10,No,No,No,2022-02-08,"sports & outdoors, garmin, pull-up bar, ultra",https://images.retail-demo.com/sports-outdoors/pull-up-bar-4.jpg,https://retail-demo.com/products/prod-000422
PROD-000409,SPO-00409-215,Fitbit Durable Swim Goggles,Fitbit,Sports & Outdoors,Team Sports,Durable Swim Goggles by Fitbit. High-quality retail product with excellent durability and performance. Perfect for everyday use.,29.73,0,29.73,USD,3019,In Stock,4.1,11553,12.09,Orange,S,No,No,No,2023-07-27,"sports & outdoors, fitbit, swim goggles, durable",https://images.retail-demo.com/sports-outdoors/swim-goggles-4.jpg,https://retail-demo.com/products/prod-000409
PROD-000489,TOY-00489-362,Play-Doh Interactive Nerf Gun,Play-Doh,Toys & Games,Arts & Crafts,Interactive Nerf Gun by Play-Doh. High-quality retail product with excellent durability and performance. Perfect for everyday use.,128.61,20,102.89,USD,1315,In Stock,3.5,4707,15.07,Navy,L,Yes,Yes,No,2023-01-29,"toys & games, play-doh, nerf gun, interactive",https://images.retail-demo.com/toys-games/nerf-gun-1.jpg,https://retail-demo.com/products/prod-000489
PROD-000498,TOY-00498-421,VTech STEM Plush Toy,VTech,Toys & Games,Outdoor Play,STEM Plush Toy by VTech. High-quality retail product with excellent durability and performance. Perfect for everyday use.,159.24,0,159.24,USD,2503,In Stock,3.0,3283,2.15,Gray,L,No,No,No,2024-04-20,"toys & games, vtech, plush toy, stem",https://images.retail-demo.com/toys-games/plush-toy-3.jpg,https://retail-demo.com/products/prod-000498
PROD-000095,CLO-00095-157,Calvin Klein Slim Fit Sweater,Calvin Klein,Clothing & Apparel,Kids',Slim Fit Sweater by Calvin Klein. High-quality retail product with excellent durability and performance. Perfect for everyday use.,145.98,50,72.99,USD,4844,In Stock,3.6,4505,12.73,Blue,6,No,Yes,No,2022-04-27,"clothing & apparel, calvin klein, sweater, slim fit",https://images.retail-demo.com/clothing-apparel/sweater-3.jpg,https://retail-demo.com/products/prod-000095
PROD-000393,SPO-00393-803,Yeti Ultra Hiking Boots,Yeti,Sports & Outdoors,Yoga,Ultra Hiking Boots by Yeti. High-quality retail product with excellent durability and performance. Perfect for everyday use.,431.06,30,301.74,USD,360,In Stock,3.2,5100,14.9,White,XXL,No,Yes,No,2022-07-31,"sports & outdoors, yeti, hiking boots, ultra",https://images.retail-demo.com/sports-outdoors/hiking-boots-5.jpg,https://retail-demo.com/products/prod-000393
PROD-000344,BEA-00344-924,The Ordinary Anti-Aging Cologne,The Ordinary,Beauty & Health,Body Care,Anti-Aging Cologne by The Ordinary. High-quality retail product with excellent durability and performance. Perfect for everyday use.,23.23,5,22.07,USD,2845,In Stock,3.6,9153,18.36,Black,10,No,No,No,2022-10-03,"beauty & health, the ordinary, cologne, anti-aging",https://images.retail-demo.com/beauty-health/cologne-3.jpg,https://retail-demo.com/products/prod-000344
PROD-000541,AUT-00541-230,Husky Liners Durable Tire Pressure Gauge,Husky Liners,Automotive,Performance,Durable Tire Pressure Gauge by Husky Liners. High-quality retail product with excellent durability and performance. Perfect for everyday use.,294.82,20,235.86,USD,4143,In Stock,4.6,2369,17.81,Gray,10,Yes,Yes,No,2024-07-21,"automotive, husky liners, tire pressure gauge, durable",https://images.retail-demo.com/automotive/tire-pressure-gauge-4.jpg,https://retail-demo.com/products/prod-000541
PROD-000209,FOO-00209-789,Barilla Vegan Protein Powder,Barilla,Food & Grocery,Beverages,Vegan Protein Powder by Barilla. High-quality retail product with excellent durability and performance. Perfect for everyday use.,15.01,0,15.01,USD,4112,In Stock,4.1,1961,4.57,Silver,7,Yes,No,No,2022-05-22,"food & grocery, barilla, protein powder, vegan",https://images.retail-demo.com/food-grocery/protein-powder-4.jpg,https://retail-demo.com/products/prod-000209
PROD-000395,SPO-00395-655,Patagonia Lightweight Dumbbells,Patagonia,Sports & Outdoors,Outdoor & Camping,Lightweight Dumbbells by Patagonia. High-quality retail product with excellent durability and performance. Perfect for everyday use.,18.99,40,11.39,USD,1692,In Stock,4.1,1682,13.78,Blue,M,No,No,No,2023-05-17,"sports & outdoors, patagonia, dumbbells, lightweight",https://images.retail-demo.com/sports-outdoors/dumbbells-2.jpg,https://retail-demo.com/products/prod-000395
PROD-000467,TOY-00467-242,Play-Doh Creative Puzzle,Play-Doh,Toys & Games,Electronic,Creative Puzzle by Play-Doh. High-quality retail product with excellent durability and performance. Perfect for everyday use.,185.05,25,138.79,USD,2970,In Stock,3.7,11327,11.1,Pink,7,No,Yes,No,2023-09-16,"toys & games, play-doh, puzzle, creative",https://images.retail-demo.com/toys-games/puzzle-1.jpg,https://retail-demo.com/products/prod-000467
PROD-000432,SPO-00432-755,Speedo High-Performance Tennis Racket,Speedo,Sports & Outdoors,Outdoor & Camping,High-Performance Tennis Racket by Speedo. High-quality retail product with excellent durability and performance. Perfect for everyday use.,255.56,25,191.67,USD,1172,In Stock,4.4,3382,13.12,Navy,L,No,No,No,2022-03-19,"sports & outdoors, speedo, tennis racket, high-performance",https://images.retail-demo.com/sports-outdoors/tennis-racket-5.jpg,https://retail-demo.com/products/prod-000432
PROD-000118,CLO-00118-820,Calvin Klein Athletic Leggings,Calvin Klein,Clothing & Apparel,Shoes,Athletic Leggings by Calvin Klein. High-quality retail product with excellent durability and performance. Perfect for everyday use.,122.22,30,85.55,USD,2132,In Stock,3.2,12702,5.44,Pink,XL,No,Yes,No,2022-09-09,"clothing & apparel, calvin klein, leggings, athletic",https://images.retail-demo.com/clothing-apparel/leggings-2.jpg,https://retail-demo.com/products/prod-000118
PROD-000243,HOM-00243-988,West Elm Contemporary Dining Chair,West Elm,Home & Furniture,Dining,Contemporary Dining Chair by West Elm. High-quality retail product with excellent durability and performance. Perfect for everyday use.,438.54,20,350.83,USD,4231,In Stock,4.5,12448,20.54,Brown,11,No,Yes,Yes,2023-09-30,"home & furniture, west elm, dining chair, contemporary",https://images.retail-demo.com/home-furniture/dining-chair-5.jpg,https://retail-demo.com/products/prod-000243
PROD-000333,BEA-00333-378,L'Oréal Clarifying Concealer,L'Oréal,Beauty & Health,Fragrance,Clarifying Concealer by L'Oréal. High-quality retail product with excellent durability and performance. Perfect for everyday use.,129.74,15,110.28,USD,4428,In Stock,4.7,7659,11.18,Orange,7,No,No,Yes,2024-07-24,"beauty & health, l'oréal, concealer, clarifying",https://images.retail-demo.com/beauty-health/concealer-5.jpg,https://retail-demo.com/products/prod-000333
PROD-000320,BEA-00320-610,Fenty Beauty Volumizing Face Mask,Fenty Beauty,Beauty & Health,Men's Grooming,Volumizing Face Mask by Fenty Beauty. High-quality retail product with excellent durability and performance. Perfect for everyday use.,134.67,10,121.2,USD,1557,In Stock,3.4,12230,5.07,Orange,L,No,Yes,No,2023-04-15,"beauty & health, fenty beauty, face mask, volumizing",https://images.retail-demo.com/beauty-health/face-mask-2.jpg,https://retail-demo.com/products/prod-000320
PROD-000360,BEA-00360-352,NARS Soothing Moisturizer,NARS,Beauty & Health,Makeup,Soothing Moisturizer by NARS. High-quality retail product with excellent durability and performance. Perfect for everyday use.,99.57,5,94.59,USD,4294,In Stock,4.1,12058,1.88,Silver,One Size,No,No,No,2022-07-03,"beauty & health, nars, moisturizer, soothing",https://images.retail-demo.com/beauty-health/moisturizer-1.jpg,https://retail-demo.com/products/prod-000360
PROD-000554,AUT-00554-699,ACDelco Long-Lasting GPS Navigator,ACDelco,Automotive,Tools,Long-Lasting GPS Navigator by ACDelco. High-quality retail product with excellent durability and performance. Perfect for everyday use.,106.34,50,53.17,USD,1742,In Stock,3.8,5762,12.81,Black,M,Yes,No,No,2022-07-03,"automotive, acdelco, gps navigator, long-lasting",https://images.retail-demo.com/automotive/gps-navigator-4.jpg,https://retail-demo.com/products/prod-000554
PROD-000290,HOM-00290-883,Albany Park Traditional Wall Sconce,Albany Park,Home & Furniture,Office,Traditional Wall Sconce by Albany Park. High-quality retail product with excellent durability and performance. Perfect for everyday use.,230.14,50,115.07,USD,2306,In Stock,3.6,1422,9.6,Gold,9,Yes,No,No,2022-11-17,"home & furniture, albany park, wall sconce, traditional",https://images.retail-demo.com/home-furniture/wall-sconce-5.jpg,https://retail-demo.com/products/prod-000290
PROD-000496,TOY-00496-931,Transformers Classic Board Game,Transformers,Toys & Games,Electronic,Classic Board Game by Transformers. High-quality retail product with excellent durability and performance. Perfect for everyday use.,62.99,0,62.99,USD,2598,In Stock,4.8,10349,16.15,Silver,XS,No,Yes,Yes,2024-10-03,"toys & games, transformers, board game, classic",https://images.retail-demo.com/toys-games/board-game-4.jpg,https://retail-demo.com/products/prod-000496
PROD-000045,ELE-00045-971,LG Smart DAC Amplifier,LG,Electronics,Audio,Smart DAC Amplifier by LG. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1437.52,50,718.76,USD,4049,In Stock,3.8,475,4.63,Red,XXL,No,No,No,2023-07-27,"electronics, lg, dac amplifier, smart",https://images.retail-demo.com/electronics/dac-amplifier-5.jpg,https://retail-demo.com/products/prod-000045
PROD-000456,TOY-00456-300,VTech Classic Coding Toy,VTech,Toys & Games,Action Figures,Classic Coding Toy by VTech. High-quality retail product with excellent durability and performance. Perfect for everyday use.,118.76,5,112.82,USD,2276,In Stock,4.6,12573,2.18,Gold,6,Yes,No,Yes,2024-03-18,"toys & games, vtech, coding toy, classic",https://images.retail-demo.com/toys-games/coding-toy-2.jpg,https://retail-demo.com/products/prod-000456
PROD-000293,HOM-00293-972,Wayfair Scandinavian TV Stand,Wayfair,Home & Furniture,Living Room,Scandinavian TV Stand by Wayfair. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1241.42,10,1117.28,USD,4647,In Stock,3.4,2976,21.3,Multicolor,7,No,No,No,2022-05-30,"home & furniture, wayfair, tv stand, scandinavian",https://images.retail-demo.com/home-furniture/tv-stand-3.jpg,https://retail-demo.com/products/prod-000293
PROD-000028,ELE-00028-925,Anker Lite Electric Toothbrush,Anker,Electronics,Smart Home,Lite Electric Toothbrush by Anker. High-quality retail product with excellent durability and performance. Perfect for everyday use.,499.48,0,499.48,USD,4259,In Stock,4.4,32,17.2,Orange,10,No,No,No,2024-06-02,"electronics, anker, electric toothbrush, lite",https://images.retail-demo.com/electronics/electric-toothbrush-1.jpg,https://retail-demo.com/products/prod-000028
PROD-000055,ELE-00055-652,JBL Ultra Action Camera,JBL,Electronics,TV & Home Theater,Ultra Action Camera by JBL. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1187.67,10,1068.9,USD,4099,In Stock,4.4,4465,11.0,Pink,XS,No,No,No,2023-05-28,"electronics, jbl, action camera, ultra",https://images.retail-demo.com/electronics/action-camera-1.jpg,https://retail-demo.com/products/prod-000055
PROD-000060,ELE-00060-961,Asus Max Smart Home Hub,Asus,Electronics,Phones & Tablets,Max Smart Home Hub by Asus. High-quality retail product with excellent durability and performance. Perfect for everyday use.,797.54,0,797.54,USD,1840,In Stock,4.1,1532,11.59,White,9,No,No,No,2023-08-21,"electronics, asus, smart home hub, max",https://images.retail-demo.com/electronics/smart-home-hub-5.jpg,https://retail-demo.com/products/prod-000060
PROD-000520,AUT-00520-923,ACDelco Long-Lasting Blind Spot Mirror,ACDelco,Automotive,Exterior Accessories,Long-Lasting Blind Spot Mirror by ACDelco. High-quality retail product with excellent durability and performance. Perfect for everyday use.,326.74,40,196.04,USD,3235,In Stock,3.7,11044,2.28,Gray,XS,No,Yes,No,2022-02-02,"automotive, acdelco, blind spot mirror, long-lasting",https://images.retail-demo.com/automotive/blind-spot-mirror-2.jpg,https://retail-demo.com/products/prod-000520
